"elemento_grafo";"ci";"cj";"ck";"cl";"cm";"mean_absolute_error"
"N27";2;0;2;2;2;0.684048
"N27";2;1;0;0;0;0.0802689
"N27";2;1;0;0;1;0.0802508
"N27";2;1;0;0;2;0.0799297
"N27";2;1;0;1;0;0.352786
"N27";2;1;0;1;1;0.359082
"N27";2;1;0;1;2;0.361918
"N27";2;1;0;2;0;0.749223
"N27";2;1;0;2;1;0.754204
"N27";2;1;0;2;2;0.749596
"N27";2;1;1;0;0;0.0810933
"N27";2;1;1;0;1;0.0796426
"N27";2;1;1;0;2;0.0798751
"N27";2;1;1;1;0;0.346103
"N27";2;1;1;1;1;0.350774
"N27";2;1;1;1;2;0.347434
"N27";2;1;1;2;0;0.688851
"N27";2;1;1;2;1;0.675936
"N27";2;1;1;2;2;0.668326
"N27";2;1;2;0;0;0.0796813
"N27";2;1;2;0;1;0.078275
"N27";2;1;2;0;2;0.0780345
"N27";2;1;2;1;0;0.342071
"N27";2;1;2;1;1;0.339054
"N27";2;1;2;1;2;0.340838
"N27";2;1;2;2;0;0.668864
"N27";2;1;2;2;1;0.68608
"N27";2;1;2;2;2;0.677856
"N27";2;2;0;0;0;0.0814015
"N27";2;2;0;0;1;0.0792443
"N27";2;2;0;0;2;0.0802418
"N27";2;2;0;1;0;0.350174
"N27";2;2;0;1;1;0.349425
"N27";2;2;0;1;2;0.346297
"N27";2;2;0;2;0;0.703978
"N27";2;2;0;2;1;0.697751
"N27";2;2;0;2;2;0.702549
"N27";2;2;1;0;0;0.0738356
"N27";2;2;1;0;1;0.0751236
"N27";2;2;1;0;2;0.0754883
"N27";2;2;1;1;0;0.359574
"N27";2;2;1;1;1;0.34393
"N27";2;2;1;1;2;0.34795
"N27";2;2;1;2;0;0.693617
"N27";2;2;1;2;1;0.698868
"N27";2;2;1;2;2;0.692539
"N27";2;2;2;0;0;0.0825891
"N27";2;2;2;0;1;0.0812933
"N27";2;2;2;0;2;0.0794957
"N27";2;2;2;1;0;0.344967
"N27";2;2;2;1;1;0.340155
"N27";2;2;2;1;2;0.33304
"N27";2;2;2;2;0;0.574609
"N27";2;2;2;2;1;0.589795
"N27";2;2;2;2;2;0.568894
"N28";0;0;0;0;0;0.0818746
"N28";0;0;0;0;1;0.081057
"N28";0;0;0;0;2;0.0796742
"N28";0;0;0;1;0;0.39409
"N28";0;0;0;1;1;0.395104
"N28";0;0;0;1;2;0.38917
"N28";0;0;0;2;0;0.749659
"N28";0;0;0;2;1;0.742562
"N28";0;0;0;2;2;0.725119
"N28";0;0;1;0;0;0.080451
"N28";0;0;1;0;1;0.0808601
"N28";0;0;1;0;2;0.0788358
"N28";0;0;1;1;0;0.384661
"N28";0;0;1;1;1;0.382468
"N28";0;0;1;1;2;0.378093
"N28";0;0;1;2;0;0.741713
"N28";0;0;1;2;1;0.735587
"N28";0;0;1;2;2;0.72445
"N28";0;0;2;0;0;0.0836982
"N28";0;0;2;0;1;0.0828703
"N28";0;0;2;0;2;0.0824558
"N28";0;0;2;1;0;0.380414
"N28";0;0;2;1;1;0.381109
"N28";0;0;2;1;2;0.376756
"N28";0;0;2;2;0;0.773908
"N28";0;0;2;2;1;0.768285
"N28";0;0;2;2;2;0.746832
"N28";0;1;0;0;0;0.0803027
"N28";0;1;0;0;1;0.0795633
"N28";0;1;0;0;2;0.0787966
"N28";0;1;0;1;0;0.384881
"N28";0;1;0;1;1;0.386753
"N28";0;1;0;1;2;0.389185
"N28";0;1;0;2;0;0.73713
"N28";0;1;0;2;1;0.733674
"N28";0;1;0;2;2;0.738387
"N28";0;1;1;0;0;0.0793243
"N28";0;1;1;0;1;0.0823239
"N28";0;1;1;0;2;0.0778205
"N28";0;1;1;1;0;0.407366
"N28";0;1;1;1;1;0.398564
"N28";0;1;1;1;2;0.390892
"N28";0;1;1;2;0;0.739786
"N28";0;1;1;2;1;0.741226
"N28";0;1;1;2;2;0.730652
"N28";0;1;2;0;0;0.0795766
"N28";0;1;2;0;1;0.0806274
"N28";0;1;2;0;2;0.0788143
"N28";0;1;2;1;0;0.391195
"N28";0;1;2;1;1;0.390112
"N28";0;1;2;1;2;0.382677
"N28";0;1;2;2;0;0.770896
"N28";0;1;2;2;1;0.744843
"N28";0;1;2;2;2;0.736712
"N28";0;2;0;0;0;0.0791656
"N28";0;2;0;0;1;0.081507
"N28";0;2;0;0;2;0.07956
"N28";0;2;0;1;0;0.3887
"N28";0;2;0;1;1;0.379454
"N28";0;2;0;1;2;0.375899
"N28";0;2;0;2;0;0.75211
"N28";0;2;0;2;1;0.743703
"N28";0;2;0;2;2;0.739108
"N28";0;2;1;0;0;0.082755
"N28";0;2;1;0;1;0.0813364
"N28";0;2;1;0;2;0.0799766
"N28";0;2;1;1;0;0.382485
"N28";0;2;1;1;1;0.382017
"N28";0;2;1;1;2;0.37925
"N28";0;2;1;2;0;0.758093
"N28";0;2;1;2;1;0.741211
"N28";0;2;1;2;2;0.745851
"N28";0;2;2;0;0;0.0823352
"N28";0;2;2;0;1;0.0818264
"N28";0;2;2;0;2;0.0806311
"N28";0;2;2;1;0;0.386369
"N28";0;2;2;1;1;0.380355
"N28";0;2;2;1;2;0.374468
"N28";0;2;2;2;0;0.742759
"N28";0;2;2;2;1;0.737615
"N28";0;2;2;2;2;0.726594
"N28";1;0;0;0;0;0.0775935
"N28";1;0;0;0;1;0.0760916
"N28";1;0;0;0;2;0.0749276
"N28";1;0;0;1;0;0.393329
"N28";1;0;0;1;1;0.396226
"N28";1;0;0;1;2;0.397132
"N28";1;0;0;2;0;0.75166
"N28";1;0;0;2;1;0.736241
"N28";1;0;0;2;2;0.747731
"N28";1;0;1;0;0;0.0793269
"N28";1;0;1;0;1;0.0776437
"N28";1;0;1;0;2;0.0757759
"N28";1;0;1;1;0;0.378668
"N28";1;0;1;1;1;0.367145
"N28";1;0;1;1;2;0.358574
"N28";1;0;1;2;0;0.758427
"N28";1;0;1;2;1;0.74793
"N28";1;0;1;2;2;0.737127
"N28";1;0;2;0;0;0.0824892
"N28";1;0;2;0;1;0.0810802
"N28";1;0;2;0;2;0.0810747
"N28";1;0;2;1;0;0.359242
"N28";1;0;2;1;1;0.366252
"N28";1;0;2;1;2;0.355704
"N28";1;0;2;2;0;0.735865
"N28";1;0;2;2;1;0.721
"N28";1;0;2;2;2;0.708994
"N28";1;1;0;0;0;0.0786766
"N28";1;1;0;0;1;0.0781865
"N28";1;1;0;0;2;0.0778392
"N28";1;1;0;1;0;0.357011
"N28";1;1;0;1;1;0.351363
"N28";1;1;0;1;2;0.346379
"N28";1;1;0;2;0;0.736708
"N28";1;1;0;2;1;0.735639
"N28";1;1;0;2;2;0.728503
"N28";1;1;1;0;0;0.0830642
"N28";1;1;1;0;1;0.0814237
"N28";1;1;1;0;2;0.0795644
"N28";1;1;1;1;0;0.385457
"N28";1;1;1;1;1;0.387901
"N28";1;1;1;1;2;0.379438
"N28";1;1;1;2;0;0.733085
"N28";1;1;1;2;1;0.722461
"N28";1;1;1;2;2;0.702828
"N28";1;1;2;0;0;0.0794305
"N28";1;1;2;0;1;0.0771591
"N28";1;1;2;0;2;0.0770635
"N28";1;1;2;1;0;0.358257
"N28";1;1;2;1;1;0.353782
"N28";1;1;2;1;2;0.357496
"N28";1;1;2;2;0;0.71821
"N28";1;1;2;2;1;0.707811
"N28";1;1;2;2;2;0.706084
"N28";1;2;0;0;0;0.0755147
"N28";1;2;0;0;1;0.0729235
"N28";1;2;0;0;2;0.0734968
"N28";1;2;0;1;0;0.382758
"N28";1;2;0;1;1;0.383435
"N28";1;2;0;1;2;0.375545
"N28";1;2;0;2;0;0.690785
"N28";1;2;0;2;1;0.679964
"N28";1;2;0;2;2;0.690751
"N28";1;2;1;0;0;0.0761667
"N28";1;2;1;0;1;0.0742174
"N28";1;2;1;0;2;0.0745617
"N28";1;2;1;1;0;0.362766
"N28";1;2;1;1;1;0.355221
"N28";1;2;1;1;2;0.35952
"N28";1;2;1;2;0;0.721875
"N28";1;2;1;2;1;0.724585
"N28";1;2;1;2;2;0.717026
"N28";1;2;2;0;0;0.0818479
"N28";1;2;2;0;1;0.0800072
"N28";1;2;2;0;2;0.0782199
"N28";1;2;2;1;0;0.358093
"N28";1;2;2;1;1;0.350793
"N28";1;2;2;1;2;0.345427
"N28";1;2;2;2;0;0.692992
"N28";1;2;2;2;1;0.693945
"N28";1;2;2;2;2;0.69796
"N28";2;0;0;0;0;0.0808151
"N28";2;0;0;0;1;0.0802025
"N28";2;0;0;0;2;0.0795927
"N28";2;0;0;1;0;0.386551
"N28";2;0;0;1;1;0.382713
"N28";2;0;0;1;2;0.372088
"N28";2;0;0;2;0;0.720763
"N28";2;0;0;2;1;0.717585
"N28";2;0;0;2;2;0.683119
"N28";2;0;1;0;0;0.0788878
"N28";2;0;1;0;1;0.0775434
"N28";2;0;1;0;2;0.0772837
"N28";2;0;1;1;0;0.371593
"N28";2;0;1;1;1;0.369501
"N28";2;0;1;1;2;0.370523
"N28";2;0;1;2;0;0.696929
"N28";2;0;1;2;1;0.674196
"N28";2;0;1;2;2;0.666773
"N28";2;0;2;0;0;0.0899622
"N28";2;0;2;0;1;0.0913399
"N28";2;0;2;0;2;0.0920892
"N28";2;0;2;1;0;0.330404
"N28";2;0;2;1;1;0.337985
"N28";2;0;2;1;2;0.324569
"N28";2;0;2;2;0;0.72217
"N28";2;0;2;2;1;0.713639
"N28";2;0;2;2;2;0.701199
"N28";2;1;0;0;0;0.0828057
"N28";2;1;0;0;1;0.0814108
"N28";2;1;0;0;2;0.0787724
"N28";2;1;0;1;0;0.391005
"N28";2;1;0;1;1;0.380943
"N28";2;1;0;1;2;0.378759
"N28";2;1;0;2;0;0.747309
"N28";2;1;0;2;1;0.743639
"N28";2;1;0;2;2;0.737646
"N28";2;1;1;0;0;0.0754016
"N28";2;1;1;0;1;0.073948
"N28";2;1;1;0;2;0.0717871
"N28";2;1;1;1;0;0.329334
"N28";2;1;1;1;1;0.324887
"N28";2;1;1;1;2;0.324489
"N28";2;1;1;2;0;0.697076
"N28";2;1;1;2;1;0.684035
"N28";2;1;1;2;2;0.684108
"N28";2;1;2;0;0;0.0796648
"N28";2;1;2;0;1;0.0786877
"N28";2;1;2;0;2;0.0784298
"N28";2;1;2;1;0;0.32371
"N28";2;1;2;1;1;0.312556
"N28";2;1;2;1;2;0.312515
"N28";2;1;2;2;0;0.692436
"N28";2;1;2;2;1;0.687373
"N28";2;1;2;2;2;0.678518
"N28";2;2;0;0;0;0.0835648
"N28";2;2;0;0;1;0.0809813
"N28";2;2;0;0;2;0.0786882
"N28";2;2;0;1;0;0.367328
"N28";2;2;0;1;1;0.365001
"N28";2;2;0;1;2;0.36643
"N28";2;2;0;2;0;0.728259
"N28";2;2;0;2;1;0.716203
"N28";2;2;0;2;2;0.71495
"N28";2;2;1;0;0;0.0796724
"N28";2;2;1;0;1;0.0793341
"N28";2;2;1;0;2;0.0815061
"N28";2;2;1;1;0;0.330537
"N28";2;2;1;1;1;0.324956
"N28";2;2;1;1;2;0.309962
"N28";2;2;1;2;0;0.72207
"N28";2;2;1;2;1;0.712921
"N28";2;2;1;2;2;0.696113
"N28";2;2;2;0;0;0.0783086
"N28";2;2;2;0;1;0.0782257
"N28";2;2;2;0;2;0.076446
"N28";2;2;2;1;0;0.32957
"N28";2;2;2;1;1;0.323697
"N28";2;2;2;1;2;0.319108
"N28";2;2;2;2;0;0.569592
"N28";2;2;2;2;1;0.556436
"N28";2;2;2;2;2;0.584892
"N29";0;0;0;0;0;0.0824188
"N29";0;0;0;0;1;0.0815722
"N29";0;0;0;0;2;0.0805279
"N29";0;0;0;1;0;0.386851
"N29";0;0;0;1;1;0.38248
"N29";0;0;0;1;2;0.377599
"N29";0;0;0;2;0;0.772319
"N29";0;0;0;2;1;0.757073
"N29";0;0;0;2;2;0.746405
"N29";0;0;1;0;0;0.0828851
"N29";0;0;1;0;1;0.0821325
"N29";0;0;1;0;2;0.0817468
"N29";0;0;1;1;0;0.38984
"N29";0;0;1;1;1;0.38781
"N29";0;0;1;1;2;0.383976
"N29";0;0;1;2;0;0.770738
"N29";0;0;1;2;1;0.764808
"N29";0;0;1;2;2;0.760119
"N29";0;0;2;0;0;0.0816477
"N29";0;0;2;0;1;0.0807398
"N29";0;0;2;0;2;0.0807937
"N29";0;0;2;1;0;0.397304
"N29";0;0;2;1;1;0.391243
"N29";0;0;2;1;2;0.391506
"N29";0;0;2;2;0;0.75061
"N29";0;0;2;2;1;0.751355
"N29";0;0;2;2;2;0.743123
"N29";0;1;0;0;0;0.0796342
"N29";0;1;0;0;1;0.0787573
"N29";0;1;0;0;2;0.079218
"N29";0;1;0;1;0;0.377819
"N29";0;1;0;1;1;0.375715
"N29";0;1;0;1;2;0.373088
"N29";0;1;0;2;0;0.762869
"N29";0;1;0;2;1;0.762838
"N29";0;1;0;2;2;0.736257
"N29";0;1;1;0;0;0.0805976
"N29";0;1;1;0;1;0.0833057
"N29";0;1;1;0;2;0.0793805
"N29";0;1;1;1;0;0.401481
"N29";0;1;1;1;1;0.397496
"N29";0;1;1;1;2;0.389018
"N29";0;1;1;2;0;0.779953
"N29";0;1;1;2;1;0.77301
"N29";0;1;1;2;2;0.762289
"N29";0;1;2;0;0;0.0815673
"N29";0;1;2;0;1;0.0801217
"N29";0;1;2;0;2;0.0790926
"N29";0;1;2;1;0;0.392967
"N29";0;1;2;1;1;0.388477
"N29";0;1;2;1;2;0.380139
"N29";0;1;2;2;0;0.742779
"N29";0;1;2;2;1;0.736732
"N29";0;1;2;2;2;0.731311
"N29";0;2;0;0;0;0.0846499
"N29";0;2;0;0;1;0.0836673
"N29";0;2;0;0;2;0.0820229
"N29";0;2;0;1;0;0.394817
"N29";0;2;0;1;1;0.389189
"N29";0;2;0;1;2;0.388125
"N29";0;2;0;2;0;0.764349
"N29";0;2;0;2;1;0.757313
"N29";0;2;0;2;2;0.748997
"N29";0;2;1;0;0;0.0804974
"N29";0;2;1;0;1;0.0800284
"N29";0;2;1;0;2;0.0790959
"N29";0;2;1;1;0;0.385409
"N29";0;2;1;1;1;0.384378
"N29";0;2;1;1;2;0.380186
"N29";0;2;1;2;0;0.747845
"N29";0;2;1;2;1;0.733933
"N29";0;2;1;2;2;0.730982
"N29";0;2;2;0;0;0.0797893
"N29";0;2;2;0;1;0.0789971
"N29";0;2;2;0;2;0.0788869
"N29";0;2;2;1;0;0.377995
"N29";0;2;2;1;1;0.375531
"N29";0;2;2;1;2;0.374923
"N29";0;2;2;2;0;0.740056
"N29";0;2;2;2;1;0.732241
"N29";0;2;2;2;2;0.733542
"N29";1;0;0;0;0;0.0821478
"N29";1;0;0;0;1;0.0810718
"N29";1;0;0;0;2;0.0791614
"N29";1;0;0;1;0;0.380066
"N29";1;0;0;1;1;0.377094
"N29";1;0;0;1;2;0.375978
"N29";1;0;0;2;0;0.722101
"N29";1;0;0;2;1;0.721937
"N29";1;0;0;2;2;0.720686
"N29";1;0;1;0;0;0.0788694
"N29";1;0;1;0;1;0.0783839
"N29";1;0;1;0;2;0.0784781
"N29";1;0;1;1;0;0.363011
"N29";1;0;1;1;1;0.352229
"N29";1;0;1;1;2;0.34894
"N29";1;0;1;2;0;0.739807
"N29";1;0;1;2;1;0.728938
"N29";1;0;1;2;2;0.728903
"N29";1;0;2;0;0;0.0837703
"N29";1;0;2;0;1;0.0818462
"N29";1;0;2;0;2;0.0806272
"N29";1;0;2;1;0;0.347944
"N29";1;0;2;1;1;0.351781
"N29";1;0;2;1;2;0.353334
"N29";1;0;2;2;0;0.726023
"N29";1;0;2;2;1;0.711445
"N29";1;0;2;2;2;0.721367
"N29";1;1;0;0;0;0.080582
"N29";1;1;0;0;1;0.080053
"N29";1;1;0;0;2;0.0795705
"N29";1;1;0;1;0;0.357785
"N29";1;1;0;1;1;0.350009
"N29";1;1;0;1;2;0.3459
"N29";1;1;0;2;0;0.696825
"N29";1;1;0;2;1;0.695952
"N29";1;1;0;2;2;0.694109
"N29";1;1;1;0;0;0.0825493
"N29";1;1;1;0;1;0.079582
"N29";1;1;1;0;2;0.0802183
"N29";1;1;1;1;0;0.387039
"N29";1;1;1;1;1;0.377886
"N29";1;1;1;1;2;0.37384
"N29";1;1;1;2;0;0.708281
"N29";1;1;1;2;1;0.704277
"N29";1;1;1;2;2;0.69171
"N29";1;1;2;0;0;0.0808479
"N29";1;1;2;0;1;0.0804672
"N29";1;1;2;0;2;0.0794095
"N29";1;1;2;1;0;0.35958
"N29";1;1;2;1;1;0.352037
"N29";1;1;2;1;2;0.345292
"N29";1;1;2;2;0;0.738239
"N29";1;1;2;2;1;0.723978
"N29";1;1;2;2;2;0.732095
"N29";1;2;0;0;0;0.0716207
"N29";1;2;0;0;1;0.0725007
"N29";1;2;0;0;2;0.0699983
"N29";1;2;0;1;0;0.366139
"N29";1;2;0;1;1;0.362293
"N29";1;2;0;1;2;0.364756
"N29";1;2;0;2;0;0.733878
"N29";1;2;0;2;1;0.726486
"N29";1;2;0;2;2;0.724462
"N29";1;2;1;0;0;0.0798893
"N29";1;2;1;0;1;0.0792879
"N29";1;2;1;0;2;0.0778398
"N29";1;2;1;1;0;0.363387
"N29";1;2;1;1;1;0.366058
"N29";1;2;1;1;2;0.357594
"N29";1;2;1;2;0;0.734661
"N29";1;2;1;2;1;0.725822
"N29";1;2;1;2;2;0.7183
"N29";1;2;2;0;0;0.0771865
"N29";1;2;2;0;1;0.0765917
"N29";1;2;2;0;2;0.0748048
"N29";1;2;2;1;0;0.364715
"N29";1;2;2;1;1;0.36272
"N29";1;2;2;1;2;0.351904
"N29";1;2;2;2;0;0.676457
"N29";1;2;2;2;1;0.673417
"N29";1;2;2;2;2;0.658343
"N29";2;0;0;0;0;0.0818647
"N29";2;0;0;0;1;0.0805528
"N29";2;0;0;0;2;0.0800985
"N29";2;0;0;1;0;0.400762
"N29";2;0;0;1;1;0.400328
"N29";2;0;0;1;2;0.394506
"N29";2;0;0;2;0;0.732097
"N29";2;0;0;2;1;0.711457
"N29";2;0;0;2;2;0.700025
"N29";2;0;1;0;0;0.0771356
"N29";2;0;1;0;1;0.0764903
"N29";2;0;1;0;2;0.0757711
"N29";2;0;1;1;0;0.388712
"N29";2;0;1;1;1;0.381466
"N29";2;0;1;1;2;0.376548
"N29";2;0;1;2;0;0.721954
"N29";2;0;1;2;1;0.718417
"N29";2;0;1;2;2;0.725191
"N29";2;0;2;0;0;0.0814941
"N29";2;0;2;0;1;0.0806238
"N29";2;0;2;0;2;0.0798953
"N29";2;0;2;1;0;0.369465
"N29";2;0;2;1;1;0.360712
"N29";2;0;2;1;2;0.353242
"N29";2;0;2;2;0;0.711107
"N29";2;0;2;2;1;0.706312
"N29";2;0;2;2;2;0.695817
"N29";2;1;0;0;0;0.0860825
"N29";2;1;0;0;1;0.083608
"N29";2;1;0;0;2;0.0835916
"N29";2;1;0;1;0;0.372038
"N29";2;1;0;1;1;0.37216
"N29";2;1;0;1;2;0.378053
"N29";2;1;0;2;0;0.764068
"N29";2;1;0;2;1;0.746745
"N29";2;1;0;2;2;0.743067
"N29";2;1;1;0;0;0.0766498
"N29";2;1;1;0;1;0.0752015
"N29";2;1;1;0;2;0.0740639
"N29";2;1;1;1;0;0.349745
"N29";2;1;1;1;1;0.343585
"N29";2;1;1;1;2;0.333948
"N29";2;1;1;2;0;0.696426
"N29";2;1;1;2;1;0.695091
"N29";2;1;1;2;2;0.674871
"N29";2;1;2;0;0;0.0856333
"N29";2;1;2;0;1;0.0819416
"N29";2;1;2;0;2;0.0804913
"N29";2;1;2;1;0;0.327935
"N29";2;1;2;1;1;0.325437
"N29";2;1;2;1;2;0.334213
"N29";2;1;2;2;0;0.691393
"N29";2;1;2;2;1;0.69069
"N29";2;1;2;2;2;0.692085
"N29";2;2;0;0;0;0.078943
"N29";2;2;0;0;1;0.076363
"N29";2;2;0;0;2;0.0756467
"N29";2;2;0;1;0;0.370847
"N29";2;2;0;1;1;0.35385
"N29";2;2;0;1;2;0.348278
"N29";2;2;0;2;0;0.689712
"N29";2;2;0;2;1;0.682734
"N29";2;2;0;2;2;0.673511
"N29";2;2;1;0;0;0.0789435
"N29";2;2;1;0;1;0.0787755
"N29";2;2;1;0;2;0.0796043
"N29";2;2;1;1;0;0.338476
"N29";2;2;1;1;1;0.340073
"N29";2;2;1;1;2;0.328885
"N29";2;2;1;2;0;0.696532
"N29";2;2;1;2;1;0.695452
"N29";2;2;1;2;2;0.714791
"N29";2;2;2;0;0;0.0895444
"N29";2;2;2;0;1;0.0854522
"N29";2;2;2;0;2;0.0831009
"N29";2;2;2;1;0;0.337645
"N29";2;2;2;1;1;0.321248
"N29";2;2;2;1;2;0.311542
"N29";2;2;2;2;0;0.573521
"N29";2;2;2;2;1;0.598792
"N29";2;2;2;2;2;0.606739
"N3";0;0;0;0;0;0.0840745
"N3";0;0;0;0;1;0.0818965
"N3";0;0;0;0;2;0.0807671
"N3";0;0;0;1;0;0.389964
"N3";0;0;0;1;1;0.383556
"N3";0;0;0;1;2;0.384799
"N3";0;0;0;2;0;0.741739
"N3";0;0;0;2;1;0.74415
"N3";0;0;0;2;2;0.74815
"N3";0;0;1;0;0;0.079384
"N3";0;0;1;0;1;0.078969
"N3";0;0;1;0;2;0.0778279
"N3";0;0;1;1;0;0.384854
"N3";0;0;1;1;1;0.386723
"N3";0;0;1;1;2;0.386503
"N3";0;0;1;2;0;0.745727
"N3";0;0;1;2;1;0.732627
"N3";0;0;1;2;2;0.722756
"N3";0;0;2;0;0;0.0793339
"N3";0;0;2;0;1;0.0798122
"N3";0;0;2;0;2;0.0787639
"N3";0;0;2;1;0;0.388624
"N3";0;0;2;1;1;0.381407
"N3";0;0;2;1;2;0.385313
"N3";0;0;2;2;0;0.762406
"N3";0;0;2;2;1;0.765934
"N3";0;0;2;2;2;0.752008
"N3";0;1;0;0;0;0.0807623
"N3";0;1;0;0;1;0.0807374
"N3";0;1;0;0;2;0.079564
"N3";0;1;0;1;0;0.381528
"N3";0;1;0;1;1;0.378703
"N3";0;1;0;1;2;0.379734
"N3";0;1;0;2;0;0.752006
"N3";0;1;0;2;1;0.773376
"N3";0;1;0;2;2;0.736879
"N3";0;1;1;0;0;0.0820915
"N3";0;1;1;0;1;0.0803593
"N3";0;1;1;0;2;0.0773825
"N3";0;1;1;1;0;0.395536
"N3";0;1;1;1;1;0.387993
"N3";0;1;1;1;2;0.392956
"N3";0;1;1;2;0;0.762597
"N3";0;1;1;2;1;0.759711
"N3";0;1;1;2;2;0.758163
"N3";0;1;2;0;0;0.0824259
"N3";0;1;2;0;1;0.0819464
"N3";0;1;2;0;2;0.0819717
"N3";0;1;2;1;0;0.391885
"N3";0;1;2;1;1;0.39113
"N3";0;1;2;1;2;0.390967
"N3";0;1;2;2;0;0.757719
"N3";0;1;2;2;1;0.748221
"N3";0;1;2;2;2;0.738486
"N3";0;2;0;0;0;0.0807763
"N3";0;2;0;0;1;0.0830395
"N3";0;2;0;0;2;0.0798784
"N3";0;2;0;1;0;0.382334
"N3";0;2;0;1;1;0.382443
"N3";0;2;0;1;2;0.383408
"N3";0;2;0;2;0;0.756059
"N3";0;2;0;2;1;0.759332
"N3";0;2;0;2;2;0.745149
"N3";0;2;1;0;0;0.082509
"N3";0;2;1;0;1;0.0822333
"N3";0;2;1;0;2;0.0816342
"N3";0;2;1;1;0;0.378273
"N3";0;2;1;1;1;0.37528
"N3";0;2;1;1;2;0.373033
"N3";0;2;1;2;0;0.742242
"N3";0;2;1;2;1;0.739809
"N3";0;2;1;2;2;0.729595
"N3";0;2;2;0;0;0.0788611
"N3";0;2;2;0;1;0.0779271
"N3";0;2;2;0;2;0.0761904
"N3";0;2;2;1;0;0.375479
"N3";0;2;2;1;1;0.368251
"N3";0;2;2;1;2;0.36822
"N3";0;2;2;2;0;0.776479
"N3";0;2;2;2;1;0.770029
"N3";0;2;2;2;2;0.763358
"N3";1;0;0;0;0;0.080989
"N3";1;0;0;0;1;0.0806365
"N3";1;0;0;0;2;0.0806934
"N3";1;0;0;1;0;0.376841
"N3";1;0;0;1;1;0.37371
"N3";1;0;0;1;2;0.373478
"N3";1;0;0;2;0;0.73617
"N3";1;0;0;2;1;0.73132
"N3";1;0;0;2;2;0.719277
"N3";1;0;1;0;0;0.0769911
"N3";1;0;1;0;1;0.0773096
"N3";1;0;1;0;2;0.0764237
"N3";1;0;1;1;0;0.375151
"N3";1;0;1;1;1;0.37389
"N3";1;0;1;1;2;0.363156
"N3";1;0;1;2;0;0.738638
"N3";1;0;1;2;1;0.739617
"N3";1;0;1;2;2;0.733322
"N3";1;0;2;0;0;0.0817396
"N3";1;0;2;0;1;0.0823881
"N3";1;0;2;0;2;0.0811858
"N3";1;0;2;1;0;0.364695
"N3";1;0;2;1;1;0.355374
"N3";1;0;2;1;2;0.354104
"N3";1;0;2;2;0;0.73407
"N3";1;0;2;2;1;0.730407
"N3";1;0;2;2;2;0.718142
"N3";1;1;0;0;0;0.07723
"N3";1;1;0;0;1;0.0767624
"N3";1;1;0;0;2;0.0774981
"N3";1;1;0;1;0;0.371955
"N3";1;1;0;1;1;0.357885
"N3";1;1;0;1;2;0.360133
"N3";1;1;0;2;0;0.715692
"N3";1;1;0;2;1;0.71096
"N3";1;1;0;2;2;0.698632
"N3";1;1;1;0;0;0.0801043
"N3";1;1;1;0;1;0.0792018
"N3";1;1;1;0;2;0.0781549
"N3";1;1;1;1;0;0.366539
"N3";1;1;1;1;1;0.357885
"N3";1;1;1;1;2;0.358683
"N3";1;1;1;2;0;0.764985
"N3";1;1;1;2;1;0.756565
"N3";1;1;1;2;2;0.740311
"N3";1;1;2;0;0;0.0806868
"N3";1;1;2;0;1;0.0787926
"N3";1;1;2;0;2;0.0781216
"N3";1;1;2;1;0;0.376677
"N3";1;1;2;1;1;0.370259
"N3";1;1;2;1;2;0.362769
"N3";1;1;2;2;0;0.741052
"N3";1;1;2;2;1;0.730258
"N3";1;1;2;2;2;0.716061
"N3";1;2;0;0;0;0.083983
"N3";1;2;0;0;1;0.0814648
"N3";1;2;0;0;2;0.0807619
"N3";1;2;0;1;0;0.38171
"N3";1;2;0;1;1;0.376229
"N3";1;2;0;1;2;0.373542
"N3";1;2;0;2;0;0.719963
"N3";1;2;0;2;1;0.725254
"N3";1;2;0;2;2;0.701944
"N3";1;2;1;0;0;0.079033
"N3";1;2;1;0;1;0.0778
"N3";1;2;1;0;2;0.0793265
"N3";1;2;1;1;0;0.370707
"N3";1;2;1;1;1;0.368874
"N3";1;2;1;1;2;0.370472
"N3";1;2;1;2;0;0.701394
"N3";1;2;1;2;1;0.691138
"N3";1;2;1;2;2;0.678699
"N3";1;2;2;0;0;0.0726584
"N3";1;2;2;0;1;0.0738244
"N3";1;2;2;0;2;0.0728351
"N3";1;2;2;1;0;0.352662
"N3";1;2;2;1;1;0.356523
"N3";1;2;2;1;2;0.349055
"N3";1;2;2;2;0;0.711893
"N3";1;2;2;2;1;0.69709
"N3";1;2;2;2;2;0.694358
"N3";2;0;0;0;0;0.0856968
"N3";2;0;0;0;1;0.0838559
"N3";2;0;0;0;2;0.0850012
"N3";2;0;0;1;0;0.384506
"N3";2;0;0;1;1;0.372052
"N3";2;0;0;1;2;0.361633
"N3";2;0;0;2;0;0.746883
"N3";2;0;0;2;1;0.755027
"N3";2;0;0;2;2;0.741323
"N3";2;0;1;0;0;0.0828541
"N3";2;0;1;0;1;0.0839591
"N3";2;0;1;0;2;0.0824881
"N3";2;0;1;1;0;0.394834
"N3";2;0;1;1;1;0.389336
"N3";2;0;1;1;2;0.364363
"N3";2;0;1;2;0;0.695658
"N3";2;0;1;2;1;0.689033
"N3";2;0;1;2;2;0.698579
"N3";2;0;2;0;0;0.0792584
"N3";2;0;2;0;1;0.0757323
